{'image': [[88, 90, 91, 93, 92, 90, 90, 94], [90, 92, 92, 90, 92, 91, 91, 92], [89, 89, 92, 91, 90, 91, 92, 93], [88, 89, 89, 88, 90, 91, 92, 94], [87, 91, 89, 88, 91, 89, 90, 92], [88, 87, 86, 88, 90, 89, 89, 90], [85, 86, 87, 86, 90, 86, 89, 86], [85, 84, 83, 83, 85, 85, 86, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628035774682, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 91, 93, 91, 92, 92, 94], [89, 88, 90, 90, 88, 92, 93, 93], [90, 91, 90, 92, 89, 93, 90, 95], [91, 87, 90, 91, 91, 92, 93, 92], [89, 87, 90, 91, 89, 91, 91, 91], [88, 87, 88, 89, 89, 91, 90, 91], [87, 85, 88, 90, 89, 87, 91, 86], [83, 86, 85, 83, 85, 85, 83, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036024685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[86, 90, 91, 94, 91, 91, 92, 96], [89, 88, 91, 92, 92, 92, 91, 94], [88, 89, 91, 89, 90, 90, 92, 93], [90, 87, 88, 87, 91, 91, 91, 91], [87, 89, 89, 88, 89, 88, 91, 90], [88, 86, 88, 89, 90, 90, 90, 87], [85, 85, 89, 87, 88, 88, 89, 85], [85, 82, 86, 82, 84, 85, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036024888, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 91, 92, 91, 91, 92, 93], [90, 92, 92, 92, 90, 93, 91, 94], [88, 89, 91, 90, 90, 91, 92, 94], [90, 89, 89, 88, 91, 91, 91, 92], [87, 89, 90, 90, 90, 89, 91, 91], [88, 87, 86, 89, 90, 90, 90, 88], [84, 87, 86, 86, 90, 89, 90, 90], [82, 83, 85, 85, 86, 85, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036025083, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 93, 91, 92, 93, 92, 95], [91, 89, 92, 91, 92, 92, 92, 93], [88, 90, 90, 91, 91, 92, 92, 95], [91, 87, 89, 89, 91, 92, 90, 93], [90, 90, 91, 90, 90, 90, 91, 91], [88, 86, 88, 88, 90, 89, 90, 89], [88, 84, 87, 87, 91, 90, 90, 88], [84, 83, 85, 83, 84, 84, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036025286, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 92, 90, 91, 91, 93, 90, 95], [90, 89, 92, 91, 92, 91, 91, 94], [88, 90, 90, 90, 90, 92, 92, 97], [89, 89, 90, 92, 91, 92, 92, 93], [89, 90, 89, 91, 90, 91, 90, 91], [87, 87, 88, 89, 90, 90, 90, 90], [86, 86, 88, 88, 91, 89, 89, 89], [83, 84, 85, 83, 85, 86, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036025504, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 89, 91, 93, 92, 92, 95], [92, 90, 90, 92, 90, 91, 93, 94], [88, 89, 90, 91, 91, 91, 91, 95], [90, 87, 88, 90, 91, 91, 92, 92], [87, 88, 89, 91, 90, 90, 91, 90], [90, 87, 88, 89, 90, 89, 90, 89], [87, 87, 87, 89, 90, 87, 89, 89], [83, 83, 83, 85, 86, 86, 81, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036025685, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 92, 92, 91, 91, 91, 94], [91, 90, 92, 91, 91, 92, 92, 94], [89, 88, 90, 92, 91, 91, 91, 95], [91, 87, 89, 90, 91, 90, 91, 91], [88, 86, 90, 92, 90, 89, 90, 91], [88, 86, 87, 90, 90, 91, 90, 88], [86, 87, 87, 87, 90, 88, 89, 88], [83, 83, 85, 83, 85, 85, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036025888, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 88, 92, 91, 93, 91, 92], [88, 90, 91, 91, 92, 92, 92, 93], [89, 89, 90, 91, 91, 90, 91, 93], [89, 88, 89, 91, 90, 91, 93, 92], [87, 91, 90, 91, 89, 91, 89, 90], [87, 86, 89, 88, 90, 90, 89, 90], [87, 86, 86, 86, 89, 87, 88, 89], [83, 84, 84, 83, 84, 83, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036026084, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 90, 93, 93, 93, 93, 93], [91, 89, 93, 91, 91, 91, 92, 91], [89, 92, 89, 93, 89, 91, 90, 94], [91, 87, 89, 89, 90, 91, 91, 95], [88, 89, 88, 91, 90, 89, 89, 90], [88, 88, 88, 88, 89, 91, 90, 89], [88, 86, 88, 88, 91, 89, 90, 88], [86, 84, 83, 82, 85, 85, 84, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036026490, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 91, 93, 91, 92, 94, 93], [92, 89, 92, 90, 89, 92, 92, 94], [88, 89, 90, 89, 89, 91, 93, 95], [91, 88, 88, 90, 91, 93, 92, 92], [88, 88, 89, 92, 90, 88, 89, 89], [86, 87, 89, 89, 90, 89, 90, 92], [86, 85, 87, 87, 90, 87, 88, 86], [82, 82, 84, 82, 86, 86, 86, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036026287, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 92, 94, 94, 93, 92, 94], [90, 90, 92, 93, 92, 92, 94, 94], [90, 91, 91, 91, 93, 91, 92, 94], [90, 89, 90, 89, 92, 92, 93, 92], [86, 90, 91, 91, 93, 90, 91, 92], [90, 88, 88, 90, 89, 91, 90, 90], [88, 87, 89, 89, 90, 88, 88, 88], [84, 85, 85, 83, 87, 86, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036026686, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 93, 92, 93, 93, 93, 94], [90, 90, 92, 91, 90, 91, 92, 93], [88, 90, 90, 91, 89, 92, 91, 92], [92, 89, 88, 89, 94, 92, 93, 94], [86, 91, 89, 90, 90, 89, 91, 91], [89, 87, 89, 91, 93, 89, 89, 88], [88, 85, 86, 88, 89, 88, 91, 90], [83, 83, 85, 84, 85, 85, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036026889, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 90, 92, 92, 94, 92, 94], [90, 90, 90, 92, 92, 92, 94, 93], [88, 90, 91, 92, 90, 93, 90, 92], [89, 87, 89, 88, 93, 91, 92, 92], [88, 89, 90, 91, 89, 91, 91, 90], [88, 87, 88, 89, 91, 88, 89, 90], [85, 87, 87, 88, 90, 90, 91, 89], [84, 82, 83, 84, 86, 84, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036027084, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 90, 92, 92, 94, 93, 95], [91, 88, 92, 90, 91, 89, 93, 93], [88, 89, 90, 90, 90, 91, 91, 94], [90, 88, 88, 89, 91, 91, 92, 90], [87, 89, 90, 90, 90, 90, 90, 90], [89, 86, 87, 88, 91, 91, 89, 89], [88, 87, 88, 87, 88, 86, 89, 86], [87, 84, 85, 82, 86, 88, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036027287, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 90, 93, 92, 93, 92, 95], [89, 92, 91, 94, 91, 91, 91, 95], [90, 91, 90, 91, 90, 91, 91, 94], [91, 88, 88, 90, 90, 92, 91, 92], [89, 89, 90, 89, 89, 89, 90, 89], [87, 84, 87, 89, 89, 90, 89, 88], [86, 87, 85, 87, 90, 86, 90, 90], [85, 82, 84, 84, 87, 86, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036027483, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 90, 91, 90, 90, 92, 92], [90, 88, 90, 90, 91, 92, 92, 91], [87, 90, 89, 91, 90, 90, 90, 93], [90, 88, 87, 88, 90, 90, 90, 92], [88, 89, 89, 89, 90, 89, 90, 89], [87, 88, 87, 89, 89, 87, 90, 88], [87, 84, 86, 87, 88, 85, 88, 89], [82, 82, 84, 82, 85, 83, 84, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036027686, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 92, 90, 93, 93, 91, 91, 96], [91, 91, 91, 90, 92, 91, 92, 94], [90, 89, 91, 90, 92, 93, 92, 94], [90, 88, 88, 90, 92, 91, 93, 91], [88, 89, 89, 91, 90, 90, 91, 91], [89, 87, 87, 88, 92, 90, 89, 90], [86, 87, 88, 87, 89, 87, 90, 92], [82, 85, 85, 82, 84, 85, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036027889, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 91, 90, 91, 93, 92, 92, 93], [90, 91, 93, 92, 91, 92, 92, 94], [90, 89, 91, 91, 91, 91, 91, 93], [90, 87, 90, 89, 90, 92, 92, 92], [86, 89, 88, 91, 89, 89, 90, 89], [86, 86, 90, 89, 91, 90, 89, 90], [86, 85, 87, 87, 89, 86, 90, 89], [87, 84, 83, 84, 83, 86, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036028085, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 89, 92, 92, 92, 92, 95], [91, 91, 93, 93, 90, 93, 91, 91], [89, 89, 90, 90, 91, 89, 94, 93], [92, 89, 89, 90, 91, 92, 93, 95], [88, 88, 89, 90, 90, 89, 90, 91], [87, 87, 87, 89, 90, 90, 91, 90], [85, 87, 86, 89, 90, 87, 89, 89], [82, 82, 85, 83, 87, 86, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036028484, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 88, 91, 90, 90, 92, 91, 93], [89, 88, 90, 92, 90, 92, 92, 93], [88, 89, 88, 90, 90, 91, 93, 93], [89, 88, 89, 88, 90, 90, 92, 92], [88, 89, 90, 89, 89, 88, 90, 90], [87, 87, 87, 88, 90, 90, 91, 88], [86, 84, 84, 87, 90, 87, 89, 87], [83, 84, 84, 82, 86, 86, 84, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036028288, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[93, 90, 91, 92, 92, 92, 92, 94], [91, 91, 92, 91, 92, 92, 92, 92], [89, 88, 90, 91, 91, 92, 91, 94], [88, 89, 88, 89, 91, 92, 92, 93], [88, 91, 89, 89, 90, 87, 90, 91], [87, 88, 87, 88, 91, 91, 90, 91], [87, 87, 88, 87, 89, 87, 89, 90], [83, 83, 85, 84, 85, 88, 82, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628036028687, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 92, 93, 92, 93, 93, 92], [91, 90, 91, 91, 92, 91, 93, 92], [89, 91, 89, 92, 91, 91, 92, 92], [89, 86, 89, 88, 92, 92, 91, 91], [88, 88, 90, 90, 89, 89, 91, 91], [89, 86, 87, 88, 90, 91, 91, 90], [87, 87, 88, 87, 90, 86, 89, 87], [80, 82, 85, 83, 84, 83, 84, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628036028890, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[86, 92, 91, 92, 91, 93, 93, 95], [89, 90, 90, 93, 91, 92, 92, 94], [88, 90, 92, 91, 90, 90, 91, 92], [91, 87, 89, 91, 91, 91, 91, 91], [89, 91, 90, 90, 90, 88, 90, 90], [86, 88, 89, 88, 90, 91, 91, 89], [87, 89, 87, 89, 90, 89, 90, 88], [84, 86, 85, 84, 85, 85, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036029085, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 92, 94, 92, 92, 91, 95], [89, 88, 91, 92, 91, 93, 92, 92], [86, 90, 92, 92, 91, 91, 91, 94], [90, 87, 90, 89, 91, 91, 92, 94], [89, 90, 89, 91, 89, 90, 90, 92], [89, 87, 88, 89, 91, 90, 90, 90], [87, 85, 86, 88, 90, 87, 88, 89], [86, 85, 84, 83, 85, 88, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036029288, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 94, 92, 92, 92, 89, 95], [91, 89, 91, 91, 91, 93, 92, 94], [90, 90, 93, 92, 90, 92, 91, 96], [93, 89, 89, 89, 92, 91, 91, 93], [86, 88, 90, 90, 90, 90, 89, 92], [88, 86, 88, 88, 91, 90, 91, 88], [86, 86, 87, 89, 90, 88, 89, 89], [82, 83, 85, 86, 83, 86, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036029484, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 93, 89, 91, 92, 93, 92, 97], [90, 93, 92, 93, 92, 92, 93, 94], [90, 91, 91, 91, 92, 93, 92, 94], [90, 88, 89, 88, 91, 92, 91, 93], [88, 90, 88, 89, 89, 89, 90, 91], [89, 86, 88, 90, 91, 91, 92, 90], [85, 86, 88, 89, 88, 88, 90, 91], [84, 86, 85, 84, 85, 84, 85, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628036029687, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 92, 92, 92, 92, 94], [90, 90, 89, 92, 92, 93, 88, 94], [87, 89, 91, 93, 92, 91, 92, 92], [90, 88, 89, 90, 91, 93, 90, 93], [87, 89, 90, 91, 90, 89, 90, 89], [88, 88, 87, 88, 92, 91, 89, 91], [86, 86, 88, 88, 89, 87, 87, 89], [82, 83, 84, 83, 85, 86, 84, 87]], 'bbox': [[0.875, 0.75, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628036029883, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 91, 92, 92, 91, 91, 95], [90, 92, 90, 92, 92, 93, 92, 95], [87, 90, 92, 90, 90, 91, 91, 93], [90, 89, 89, 89, 92, 92, 92, 93], [89, 90, 89, 91, 89, 89, 91, 92], [87, 87, 88, 89, 90, 90, 90, 89], [84, 88, 87, 87, 88, 88, 90, 88], [84, 82, 83, 84, 85, 87, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036030086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 89, 90, 93, 93, 92, 92, 94], [90, 90, 91, 92, 91, 91, 92, 93], [89, 92, 91, 91, 90, 90, 90, 95], [90, 88, 91, 91, 91, 92, 92, 92], [86, 90, 91, 87, 89, 91, 90, 89], [86, 89, 87, 88, 89, 90, 89, 89], [86, 86, 87, 86, 90, 89, 91, 90], [85, 83, 86, 83, 85, 85, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036030485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 91, 91, 91, 93, 91, 94, 95], [91, 90, 91, 92, 91, 94, 92, 95], [89, 89, 90, 89, 91, 91, 91, 94], [89, 89, 88, 90, 91, 92, 93, 93], [88, 91, 91, 91, 90, 91, 90, 91], [88, 87, 88, 87, 91, 90, 93, 92], [86, 86, 88, 88, 90, 88, 91, 90], [83, 84, 85, 84, 86, 84, 84, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036030289, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 89, 92, 92, 93, 91, 96], [91, 89, 91, 92, 91, 92, 93, 93], [89, 91, 90, 91, 91, 92, 92, 95], [90, 88, 90, 90, 90, 91, 91, 92], [88, 88, 88, 91, 89, 89, 90, 90], [90, 87, 89, 88, 90, 90, 89, 89], [86, 87, 88, 88, 90, 88, 89, 87], [85, 83, 84, 83, 84, 87, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036030688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 93, 92, 94, 92, 92, 91, 95], [92, 92, 92, 92, 90, 92, 93, 94], [90, 88, 90, 91, 92, 92, 90, 94], [92, 87, 89, 89, 91, 91, 93, 93], [89, 88, 89, 91, 90, 90, 89, 90], [88, 87, 85, 88, 90, 91, 90, 91], [87, 85, 88, 89, 92, 89, 88, 91], [84, 83, 85, 85, 87, 87, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036030883, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 91, 93, 91, 91, 93, 93, 94], [90, 90, 91, 91, 92, 92, 91, 92], [88, 90, 91, 90, 92, 92, 94, 95], [88, 88, 88, 90, 91, 91, 91, 92], [88, 89, 90, 89, 90, 90, 90, 89], [86, 86, 89, 89, 90, 92, 90, 89], [87, 85, 87, 88, 90, 88, 90, 90], [85, 81, 83, 82, 83, 86, 85, 86]], 'bbox': [[0.125, 0.125, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628036031086, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 93, 91, 94, 92, 92, 93, 96], [90, 92, 91, 93, 92, 91, 94, 94], [91, 89, 92, 91, 91, 93, 92, 96], [89, 88, 89, 90, 91, 92, 91, 92], [89, 91, 90, 92, 88, 90, 90, 91], [88, 88, 87, 90, 92, 91, 90, 92], [88, 87, 89, 88, 90, 89, 89, 90], [81, 83, 85, 84, 86, 88, 84, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036031289, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[93, 89, 90, 91, 91, 94, 92, 94], [93, 90, 92, 92, 91, 91, 91, 93], [90, 88, 90, 90, 91, 91, 91, 94], [90, 89, 87, 90, 91, 92, 93, 92], [90, 90, 91, 91, 89, 88, 91, 90], [88, 88, 87, 89, 90, 91, 91, 90], [88, 86, 87, 88, 91, 88, 89, 86], [82, 84, 82, 82, 86, 85, 84, 89]], 'bbox': [], 'category_id': [], 'timestamp': 1628036031485, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 90, 92, 92, 91, 91, 93], [91, 89, 90, 92, 91, 92, 91, 93], [90, 89, 89, 91, 91, 91, 92, 94], [89, 85, 90, 90, 92, 91, 91, 92], [90, 89, 90, 92, 90, 90, 90, 91], [90, 88, 89, 89, 90, 92, 92, 90], [87, 87, 86, 87, 90, 88, 91, 88], [84, 81, 85, 82, 87, 84, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036031688, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 87, 92, 90, 91, 91, 92, 93], [88, 89, 92, 92, 92, 92, 91, 93], [87, 89, 92, 90, 90, 91, 91, 94], [89, 91, 88, 90, 91, 91, 92, 92], [88, 88, 90, 90, 88, 88, 89, 91], [87, 86, 89, 88, 90, 90, 91, 91], [85, 86, 87, 88, 88, 89, 89, 88], [83, 83, 83, 84, 85, 87, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036031884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 91, 93, 93, 91, 93, 92], [90, 91, 92, 92, 91, 90, 90, 94], [89, 91, 91, 89, 90, 91, 91, 93], [90, 88, 89, 88, 91, 90, 91, 93], [90, 88, 89, 90, 89, 89, 91, 89], [88, 87, 86, 88, 88, 89, 90, 89], [86, 85, 86, 86, 88, 86, 91, 88], [84, 84, 83, 83, 84, 84, 82, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036032087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 89, 92, 93, 91, 94, 91, 94], [90, 91, 90, 91, 91, 91, 91, 93], [89, 90, 90, 92, 91, 92, 92, 93], [89, 89, 88, 90, 91, 93, 93, 91], [91, 88, 91, 90, 90, 91, 91, 89], [89, 89, 87, 90, 92, 89, 91, 91], [87, 87, 88, 88, 91, 89, 90, 87], [85, 84, 85, 85, 89, 86, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036032290, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 90, 92, 91, 91, 93, 94, 94], [91, 90, 91, 93, 91, 92, 92, 92], [90, 89, 92, 92, 91, 91, 91, 94], [92, 89, 89, 90, 92, 91, 92, 93], [88, 88, 90, 91, 89, 88, 91, 91], [89, 87, 87, 88, 90, 90, 90, 89], [88, 86, 85, 88, 88, 88, 89, 88], [85, 86, 85, 83, 84, 87, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036032486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 93, 92, 91, 94, 92, 94], [91, 90, 91, 92, 91, 91, 93, 93], [88, 89, 89, 91, 90, 91, 91, 94], [91, 87, 87, 89, 90, 92, 93, 92], [89, 90, 90, 89, 91, 89, 91, 90], [89, 88, 88, 89, 89, 90, 93, 89], [87, 88, 88, 88, 92, 88, 89, 88], [83, 83, 83, 85, 86, 85, 85, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036032689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 90, 91, 92, 92, 90, 96], [89, 90, 90, 92, 90, 92, 93, 93], [88, 90, 91, 91, 91, 91, 92, 94], [90, 87, 90, 89, 91, 91, 92, 91], [87, 89, 89, 90, 89, 89, 90, 92], [86, 87, 87, 89, 91, 91, 91, 89], [87, 88, 88, 88, 89, 87, 90, 87], [86, 86, 86, 84, 85, 87, 85, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036032884, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 92, 93, 91, 93, 93, 95], [89, 92, 90, 91, 91, 91, 92, 94], [91, 89, 91, 90, 91, 91, 92, 94], [90, 88, 89, 90, 91, 92, 91, 92], [87, 89, 90, 91, 89, 92, 89, 91], [89, 89, 88, 89, 90, 90, 91, 88], [87, 85, 87, 88, 92, 88, 89, 87], [85, 84, 85, 85, 85, 87, 86, 88]], 'bbox': [[0.125, 0.875, 0.25, 0.25]], 'category_id': [0], 'timestamp': 1628036033087, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 90, 91, 90, 91, 92, 90, 93], [89, 90, 89, 90, 90, 91, 91, 92], [88, 90, 91, 92, 90, 91, 93, 93], [89, 88, 88, 88, 90, 91, 91, 91], [87, 89, 88, 89, 89, 89, 89, 90], [86, 86, 87, 88, 89, 89, 90, 89], [88, 86, 87, 86, 90, 86, 91, 87], [80, 80, 84, 82, 85, 83, 83, 83]], 'bbox': [], 'category_id': [], 'timestamp': 1628036033290, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 91, 92, 93, 93, 93, 89, 94], [93, 90, 91, 90, 92, 92, 92, 94], [88, 90, 90, 90, 91, 92, 92, 96], [88, 87, 90, 90, 90, 92, 92, 92], [90, 89, 88, 90, 90, 90, 91, 91], [87, 87, 89, 89, 90, 91, 89, 90], [86, 86, 87, 87, 90, 86, 90, 89], [86, 85, 86, 84, 84, 86, 86, 88]], 'bbox': [], 'category_id': [], 'timestamp': 1628036033486, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 91, 90, 92, 90, 91, 92, 94], [90, 89, 91, 89, 91, 91, 93, 93], [88, 90, 89, 89, 91, 91, 90, 94], [89, 88, 88, 89, 91, 91, 91, 92], [89, 89, 88, 89, 88, 88, 90, 91], [88, 87, 87, 88, 89, 89, 89, 89], [85, 84, 86, 87, 88, 87, 89, 88], [83, 84, 85, 81, 84, 87, 83, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036033689, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[92, 91, 89, 92, 90, 93, 92, 94], [90, 90, 92, 90, 94, 92, 92, 95], [88, 89, 91, 91, 90, 91, 91, 94], [90, 88, 88, 91, 93, 91, 92, 93], [87, 90, 89, 90, 90, 91, 91, 90], [90, 86, 88, 89, 90, 90, 91, 91], [86, 86, 86, 86, 89, 89, 89, 88], [85, 86, 85, 85, 87, 86, 84, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036033885, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[91, 90, 91, 93, 93, 93, 92, 94], [91, 92, 93, 91, 92, 92, 91, 95], [89, 91, 92, 93, 91, 91, 92, 94], [91, 89, 91, 88, 91, 91, 92, 93], [90, 89, 89, 92, 91, 89, 92, 92], [89, 87, 88, 89, 90, 89, 92, 91], [89, 86, 87, 89, 90, 87, 92, 89], [84, 84, 85, 83, 85, 84, 86, 85]], 'bbox': [], 'category_id': [], 'timestamp': 1628036034088, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[90, 88, 92, 91, 94, 93, 90, 95], [89, 90, 91, 93, 90, 93, 93, 94], [87, 92, 92, 91, 90, 91, 93, 94], [90, 89, 89, 90, 91, 91, 91, 93], [91, 91, 89, 90, 89, 90, 91, 90], [87, 87, 87, 88, 91, 91, 91, 92], [86, 86, 88, 87, 90, 86, 90, 90], [84, 87, 84, 85, 87, 86, 85, 84]], 'bbox': [], 'category_id': [], 'timestamp': 1628036034284, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[88, 90, 92, 92, 93, 92, 92, 96], [93, 88, 91, 91, 91, 92, 91, 94], [89, 90, 90, 93, 91, 92, 91, 96], [91, 87, 89, 90, 89, 91, 91, 94], [89, 89, 90, 90, 90, 89, 90, 91], [87, 87, 87, 89, 91, 89, 88, 90], [88, 86, 87, 87, 89, 88, 91, 88], [84, 83, 85, 85, 86, 85, 86, 86]], 'bbox': [], 'category_id': [], 'timestamp': 1628036034487, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
{'image': [[89, 92, 91, 92, 92, 93, 92, 95], [91, 89, 92, 93, 93, 92, 93, 93], [89, 90, 90, 93, 93, 90, 91, 92], [90, 87, 89, 89, 92, 92, 92, 93], [89, 91, 89, 89, 90, 90, 92, 90], [86, 87, 86, 88, 90, 90, 90, 91], [84, 88, 87, 87, 90, 89, 90, 89], [84, 83, 84, 84, 85, 86, 85, 87]], 'bbox': [], 'category_id': [], 'timestamp': 1628036034690, 'mac_address': '00-17-0d-00-00-70-b9-e3', 'normalized': 'false'}
